,season,scheduled_date,attendance,market,name,team_code,team_id,alias,current_division,points_game,win,opp_market,opp_name,opp_code,opp_id,opp_alias,opp_current_division,opp_points_game
2777,2004,24-JAN-05 12:00 AM,3794.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,60,True,Appalachian State University,Mountaineers,27,87d88c93-29bc-4306-b0a6-87c6f6e80da1,APP,D1,52
2778,2007,26-JAN-08 12:00 AM,4464.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,89,True,Appalachian State University,Mountaineers,27,87d88c93-29bc-4306-b0a6-87c6f6e80da1,APP,D1,77
2779,2009,30-JAN-10 12:00 AM,4331.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,85,True,Appalachian State University,Mountaineers,27,87d88c93-29bc-4306-b0a6-87c6f6e80da1,APP,D1,80
2780,1998,,,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,69,False,Austin Peay State University,Governors,43,a0fdb660-a822-4337-b01d-31c4d2c99c8a,PEAY,D1,73
2781,2010,03-JAN-11 12:00 AM,2795.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,57,False,Austin Peay State University,Governors,43,a0fdb660-a822-4337-b01d-31c4d2c99c8a,PEAY,D1,89
2782,2010,15-NOV-10 12:00 AM,2776.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,67,False,Austin Peay State University,Governors,43,a0fdb660-a822-4337-b01d-31c4d2c99c8a,PEAY,D1,70
2783,2000,,0.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,77,True,Austin Peay State University,Governors,43,a0fdb660-a822-4337-b01d-31c4d2c99c8a,PEAY,D1,62
2784,1998,,,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,62,True,Austin Peay State University,Governors,43,a0fdb660-a822-4337-b01d-31c4d2c99c8a,PEAY,D1,56
2785,2004,03-JAN-05 12:00 AM,2189.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,76,True,Austin Peay State University,Governors,43,a0fdb660-a822-4337-b01d-31c4d2c99c8a,PEAY,D1,68
2786,2005,21-JAN-06 12:00 AM,4512.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,77,True,Austin Peay State University,Governors,43,a0fdb660-a822-4337-b01d-31c4d2c99c8a,PEAY,D1,67
2787,2005,19-NOV-05 12:00 AM,8706.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,48,False,Mississippi State University,Bulldogs,430,a1ba4b89-d97c-44e2-835f-79ad3ccaa5ae,MSST,D1,64
2788,2013,15-DEC-13 12:00 AM,947.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,71,False,Northern Kentucky University,Norse,505,ab9a1315-293f-42d3-a164-860216e81576,NKU,D1,87
2789,2014,16-DEC-14 12:00 AM,2361.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,93,True,Northern Kentucky University,Norse,505,ab9a1315-293f-42d3-a164-860216e81576,NKU,D1,81
2790,1999,,0.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,68,False,Sam Houston State University,Bearkats,624,67322042-9c40-4dc2-b33a-4754c02ec82a,SHSU,D1,78
2791,2001,29-DEC-01 12:00 AM,4576.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,76,True,Sam Houston State University,Bearkats,624,67322042-9c40-4dc2-b33a-4754c02ec82a,SHSU,D1,59
2792,2009,01-DEC-09 12:00 AM,1208.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,80,True,Jacksonville State University,Gamecocks,315,13358462-e05b-4449-8688-90c4622cdde8,JVST,D1,71
2793,2006,17-FEB-07 12:00 AM,3597.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,75,True,Jacksonville State University,Gamecocks,315,13358462-e05b-4449-8688-90c4622cdde8,JVST,D1,64
2794,2016,21-DEC-16 12:00 AM,3370.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,73,True,Jacksonville State University,Gamecocks,315,13358462-e05b-4449-8688-90c4622cdde8,JVST,D1,57
2795,2015,28-NOV-15 12:00 AM,250.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,62,True,Jacksonville State University,Gamecocks,315,13358462-e05b-4449-8688-90c4622cdde8,JVST,D1,52
2796,1996,,,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,63,False,Pennsylvania State University,Nittany Lions,539,4aebd148-8119-4875-954c-66779867989b,PSU,D1,73
2797,1999,,0.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,66,False,Southern Methodist University,Mustangs,663,3f4515ea-4472-46b9-ac9e-16d7d8f22a38,SMU,D1,67
2798,1998,,,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,77,True,Southern Methodist University,Mustangs,663,3f4515ea-4472-46b9-ac9e-16d7d8f22a38,SMU,D1,60
2799,2016,19-NOV-16 12:00 AM,921.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,75,True,University of Central Arkansas,Bears,1004,dfc2dfb7-aa67-4c48-99c9-4fa6c6bc4355,CARK,D1,64
2800,1997,,,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,70,False,East Tennessee State University,Buccaneers,198,d750d88f-f7b8-4bc3-a5f6-36e7a67ec93e,ETSU,D1,83
2801,1996,,,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,69,False,East Tennessee State University,Buccaneers,198,d750d88f-f7b8-4bc3-a5f6-36e7a67ec93e,ETSU,D1,70
2802,2002,01-FEB-03 12:00 AM,4505.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,99,False,East Tennessee State University,Buccaneers,198,d750d88f-f7b8-4bc3-a5f6-36e7a67ec93e,ETSU,D1,94
2803,2003,06-MAR-04 12:00 AM,3679.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,62,False,East Tennessee State University,Buccaneers,198,d750d88f-f7b8-4bc3-a5f6-36e7a67ec93e,ETSU,D1,78
2804,2002,08-MAR-03 12:00 AM,4107.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,90,False,East Tennessee State University,Buccaneers,198,d750d88f-f7b8-4bc3-a5f6-36e7a67ec93e,ETSU,D1,97
2805,2003,09-FEB-04 12:00 AM,4501.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,80,False,East Tennessee State University,Buccaneers,198,d750d88f-f7b8-4bc3-a5f6-36e7a67ec93e,ETSU,D1,82
2806,2006,15-NOV-06 12:00 AM,5588.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,70,False,East Tennessee State University,Buccaneers,198,d750d88f-f7b8-4bc3-a5f6-36e7a67ec93e,ETSU,D1,71
2807,2008,17-DEC-08 12:00 AM,3102.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,70,False,East Tennessee State University,Buccaneers,198,d750d88f-f7b8-4bc3-a5f6-36e7a67ec93e,ETSU,D1,82
2808,2016,18-FEB-17 12:00 AM,6402.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,51,False,East Tennessee State University,Buccaneers,198,d750d88f-f7b8-4bc3-a5f6-36e7a67ec93e,ETSU,D1,65
2809,2013,18-MAR-14 12:00 AM,3045.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,66,False,East Tennessee State University,Buccaneers,198,d750d88f-f7b8-4bc3-a5f6-36e7a67ec93e,ETSU,D1,79
2810,2003,24-FEB-04 12:00 AM,8667.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,72,False,East Tennessee State University,Buccaneers,198,d750d88f-f7b8-4bc3-a5f6-36e7a67ec93e,ETSU,D1,84
2811,2016,28-JAN-17 12:00 AM,6149.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,71,False,East Tennessee State University,Buccaneers,198,d750d88f-f7b8-4bc3-a5f6-36e7a67ec93e,ETSU,D1,76
2812,1996,,,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,83,True,East Tennessee State University,Buccaneers,198,d750d88f-f7b8-4bc3-a5f6-36e7a67ec93e,ETSU,D1,53
2813,1998,,,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,77,True,East Tennessee State University,Buccaneers,198,d750d88f-f7b8-4bc3-a5f6-36e7a67ec93e,ETSU,D1,65
2814,2000,,0.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,67,True,East Tennessee State University,Buccaneers,198,d750d88f-f7b8-4bc3-a5f6-36e7a67ec93e,ETSU,D1,58
2815,1999,,0.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,63,True,East Tennessee State University,Buccaneers,198,d750d88f-f7b8-4bc3-a5f6-36e7a67ec93e,ETSU,D1,58
2816,1998,,,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,85,True,East Tennessee State University,Buccaneers,198,d750d88f-f7b8-4bc3-a5f6-36e7a67ec93e,ETSU,D1,74
2817,2004,03-MAR-05 12:00 AM,5137.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,77,True,East Tennessee State University,Buccaneers,198,d750d88f-f7b8-4bc3-a5f6-36e7a67ec93e,ETSU,D1,70
2818,2015,07-MAR-16 12:00 AM,3058.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,73,True,East Tennessee State University,Buccaneers,198,d750d88f-f7b8-4bc3-a5f6-36e7a67ec93e,ETSU,D1,67
2819,2014,10-JAN-15 12:00 AM,3605.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,74,True,East Tennessee State University,Buccaneers,198,d750d88f-f7b8-4bc3-a5f6-36e7a67ec93e,ETSU,D1,71
2820,2015,13-FEB-16 12:00 AM,5601.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,76,True,East Tennessee State University,Buccaneers,198,d750d88f-f7b8-4bc3-a5f6-36e7a67ec93e,ETSU,D1,68
2821,2015,16-JAN-16 12:00 AM,5003.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,94,True,East Tennessee State University,Buccaneers,198,d750d88f-f7b8-4bc3-a5f6-36e7a67ec93e,ETSU,D1,84
2822,2009,17-NOV-09 12:00 AM,4037.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,85,True,East Tennessee State University,Buccaneers,198,d750d88f-f7b8-4bc3-a5f6-36e7a67ec93e,ETSU,D1,76
2823,2004,21-FEB-05 12:00 AM,4594.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,78,True,East Tennessee State University,Buccaneers,198,d750d88f-f7b8-4bc3-a5f6-36e7a67ec93e,ETSU,D1,64
2824,2014,21-FEB-15 12:00 AM,5179.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,67,True,East Tennessee State University,Buccaneers,198,d750d88f-f7b8-4bc3-a5f6-36e7a67ec93e,ETSU,D1,59
2825,2004,22-JAN-05 12:00 AM,4689.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,93,True,East Tennessee State University,Buccaneers,198,d750d88f-f7b8-4bc3-a5f6-36e7a67ec93e,ETSU,D1,59
2826,2001,26-JAN-02 12:00 AM,3065.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,66,True,East Tennessee State University,Buccaneers,198,d750d88f-f7b8-4bc3-a5f6-36e7a67ec93e,ETSU,D1,61
2827,2007,28-NOV-07 12:00 AM,3378.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,82,True,East Tennessee State University,Buccaneers,198,d750d88f-f7b8-4bc3-a5f6-36e7a67ec93e,ETSU,D1,78
2828,2012,02-JAN-13 12:00 AM,5829.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,58,False,Georgia Institute of Technology,Yellow Jackets,255,0f63a6f5-bda7-4fd9-9271-8d33f555ca19,GT,D1,74
2829,2009,14-DEC-09 12:00 AM,4734.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,64,False,Georgia Institute of Technology,Yellow Jackets,255,0f63a6f5-bda7-4fd9-9271-8d33f555ca19,GT,D1,95
2830,2010,16-FEB-11 12:00 AM,5364.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,53,False,Georgia Institute of Technology,Yellow Jackets,255,0f63a6f5-bda7-4fd9-9271-8d33f555ca19,GT,D1,62
2831,2007,12-NOV-07 12:00 AM,17179.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,79,False,"Indiana University, Bloomington",Hoosiers,306,c3f0a8ce-af67-497f-a750-3b859376b20a,IND,D1,99
2832,2011,13-NOV-11 12:00 AM,16149.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,53,False,"Indiana University, Bloomington",Hoosiers,306,c3f0a8ce-af67-497f-a750-3b859376b20a,IND,D1,78
2833,2015,17-MAR-16 12:00 AM,16832.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,74,False,"Indiana University, Bloomington",Hoosiers,306,c3f0a8ce-af67-497f-a750-3b859376b20a,IND,D1,99
2834,2010,27-NOV-10 12:00 AM,1111.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,59,False,Florida International University,Golden Panthers,231,a8ac24ca-3b7a-4610-ad99-042661584c48,FIU,D1,80
2835,2007,23-NOV-07 12:00 AM,1447.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,85,True,"University of California, Irvine",Anteaters,109,39d00ef7-320d-47cf-a2fa-859bc24d16b4,UCI,D1,80
2836,1996,,,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,74,False,"University of Missouri, Columbia",Tigers,434,77ca152a-cb2f-48a5-97b2-492351250d94,MIZZ,D1,83
2837,2008,17-NOV-08 12:00 AM,5275.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,75,False,"University of Missouri, Columbia",Tigers,434,77ca152a-cb2f-48a5-97b2-492351250d94,MIZZ,D1,103
2838,2009,24-NOV-09 12:00 AM,6173.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,56,False,"University of Missouri, Columbia",Tigers,434,77ca152a-cb2f-48a5-97b2-492351250d94,MIZZ,D1,99
2839,2014,16-NOV-14 12:00 AM,17279.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,45,False,"University of Wisconsin, Madison",Badgers,796,c7569eae-5b93-4197-b204-6f3a62146b25,WIS,D1,89
2840,1996,,,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,73,False,Middle Tennessee State University,Blue Raiders,419,3d2f0819-8f3b-4ff3-afd6-6227c469a751,MTU,D1,83
2841,1997,,,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,68,False,Middle Tennessee State University,Blue Raiders,419,3d2f0819-8f3b-4ff3-afd6-6227c469a751,MTU,D1,87
2842,2014,19-DEC-14 12:00 AM,4017.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,58,False,Middle Tennessee State University,Blue Raiders,419,3d2f0819-8f3b-4ff3-afd6-6227c469a751,MTU,D1,68
2843,2005,29-NOV-05 12:00 AM,4297.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,71,False,Middle Tennessee State University,Blue Raiders,419,3d2f0819-8f3b-4ff3-afd6-6227c469a751,MTU,D1,81
2844,2003,29-DEC-03 12:00 AM,4252.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,82,True,Middle Tennessee State University,Blue Raiders,419,3d2f0819-8f3b-4ff3-afd6-6227c469a751,MTU,D1,75
2845,1996,,,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,75,True,"University of Illinois, Champaign",Fighting Illini,301,150148c2-ca8f-414f-8f41-d94a55d4a122,ILL,D1,63
2846,2015,21-NOV-15 12:00 AM,5653.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,81,True,"University of Illinois, Champaign",Fighting Illini,301,150148c2-ca8f-414f-8f41-d94a55d4a122,ILL,D1,77
2847,2015,30-NOV-15 12:00 AM,2604.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,54,False,University of Louisiana at Monroe,Warhawks,498,18585f21-1d63-4400-974c-433fd5073c34,ULM,D1,64
2848,2016,03-DEC-16 12:00 AM,2655.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,79,True,University of Louisiana at Monroe,Warhawks,498,18585f21-1d63-4400-974c-433fd5073c34,ULM,D1,52
2849,2008,21-NOV-08 12:00 AM,6733.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,46,False,University of Southern California,Trojans,657,3a000455-de7c-4ca8-880e-abdce7f21da9,USC,D1,73
2850,2009,27-NOV-09 12:00 AM,585.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,50,False,"University of Texas, Pan American",Vaqueros,536,92456e1e-f48c-4385-96ab-14cb27d18726,UTRGV,D1,61
2851,2000,,0.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,60,False,Tennessee Technological University,Golden Eagles,692,fe037cba-25d9-42f5-a461-61d7102c17de,TNTC,D1,70
2852,2014,22-NOV-14 12:00 AM,1276.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,67,False,Tennessee Technological University,Golden Eagles,692,fe037cba-25d9-42f5-a461-61d7102c17de,TNTC,D1,69
2853,2000,,0.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,74,True,Tennessee Technological University,Golden Eagles,692,fe037cba-25d9-42f5-a461-61d7102c17de,TNTC,D1,64
2854,2015,15-DEC-15 12:00 AM,2500.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,80,True,Tennessee Technological University,Golden Eagles,692,fe037cba-25d9-42f5-a461-61d7102c17de,TNTC,D1,69
2855,2000,,0.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,66,False,"University of Tennessee, Knoxville",Volunteers,694,b827dbdf-230f-4916-9703-3bb9004e26eb,TENN,D1,88
2856,1998,,,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,74,False,"University of Tennessee, Knoxville",Volunteers,694,b827dbdf-230f-4916-9703-3bb9004e26eb,TENN,D1,85
2857,2011,02-JAN-12 12:00 AM,15239.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,63,False,"University of Tennessee, Knoxville",Volunteers,694,b827dbdf-230f-4916-9703-3bb9004e26eb,TENN,D1,76
2858,2007,04-DEC-07 12:00 AM,11221.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,70,False,"University of Tennessee, Knoxville",Volunteers,694,b827dbdf-230f-4916-9703-3bb9004e26eb,TENN,D1,76
2859,2010,12-NOV-10 12:00 AM,20613.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,62,False,"University of Tennessee, Knoxville",Volunteers,694,b827dbdf-230f-4916-9703-3bb9004e26eb,TENN,D1,82
2860,2008,15-NOV-08 12:00 AM,21864.0,University of Tennessee at Chattanooga,Mocs,693,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,D1,75,False,"University of Tennessee, Knoxville",Volunteers,694,b827dbdf-230f-4916-9703-3bb9004e26eb,TENN,D1,114
